sofifa_id,short_name,overall,age,club_name,league_name,nationality_name,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure
222180,Shan Pengfei,61,27,Dalian Professional Football Club,Chinese Super League,China PR,47,55,36,36,32,54
222183,Aidi Fulangxisi,61,29,Shanghai Shenhua FC,Chinese Super League,China PR,65,63,51,47,35,54
222188,Zhou Tong,61,30,Wuhan FC,Chinese Super League,China PR,54,51,49,61,59,51
222621,Du Jia,61,27,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,41,10,10,59,10,57
224546,Wang Jinxian,61,24,Dalian Professional Football Club,Chinese Super League,China PR,64,54,61,62,40,53
224668,Xu Yang,61,33,Shenzhen FC,Chinese Super League,China PR,57,58,59,57,57,58
224674,Wang Jianan,61,27,Sagan Tosu,Japanese J. League Division 1,China PR,67,53,65,62,59,60
224677,Bi Jinhao,61,29,Shanghai Shenhua FC,Chinese Super League,China PR,59,61,59,57,49,58
225716,A. Ablet,61,33,Henan Songshan Longmen FC,Chinese Super League,China PR,70,57,55,58,58,62
226182,Sui Weijie,61,37,Chongqing Liangjiang Athletic,Chinese Super League,China PR,35,19,17,57,12,62
226848,Wang Zihao,61,25,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,65,24,59,57,55,65
228061,M. Bali,61,31,Qingdao FC,Chinese Super League,China PR,69,44,62,62,49,47
228072,Qi Tianyu,61,27,Shandong Taishan,Chinese Super League,China PR,60,56,45,60,44,55
233054,Chen Xiao,61,30,Hebei FC,Chinese Super League,China PR,67,63,61,57,51,55
235220,Yeerjieti Yeerzati,61,27,Chongqing Liangjiang Athletic,Chinese Super League,China PR,22,7,4,56,11,28
238104,Zhu Jianrong,61,28,Qingdao FC,Chinese Super League,China PR,53,30,59,55,53,52
240704,Guo Quanbo,61,22,Beijing Guoan FC,Chinese Super League,China PR,42,21,18,66,25,62
241312,Hu Jinghang,61,23,Wuhan FC,Chinese Super League,China PR,61,20,62,64,57,58
241328,Wei Zhen,61,23,Shanghai Port FC,Chinese Super League,China PR,58,58,41,53,40,52
241335,Zhang Xiuwei,61,24,Guangzhou FC,Chinese Super League,China PR,64,60,59,61,39,58
241339,Zhang Cheng,61,31,Jiangsu FC,Chinese Super League,China PR,56,55,46,34,36,59
241349,Tian Yinong,61,29,Jiangsu FC,Chinese Super League,China PR,62,60,62,65,38,48
191528,Hou Sen,60,31,Beijing Guoan FC,Chinese Super League,China PR,31,25,14,47,15,49
221826,Li Tixiang,60,30,Guangzhou City,Chinese Super League,China PR,64,61,58,41,38,58
221974,Pei Shuai,60,27,Shenzhen FC,Chinese Super League,China PR,65,53,56,60,34,53
222177,Zhang ZhenQiang,60,27,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,20,21,14,28,23,27
222179,Jin Pengxiang,60,30,Beijing Guoan FC,Chinese Super League,China PR,63,59,46,43,40,60
222190,Lü Peng,60,30,Beijing Guoan FC,Chinese Super League,China PR,63,63,52,53,39,52
222294,Sun Shilin,60,31,Shanghai Shenhua FC,Chinese Super League,China PR,68,59,54,53,44,53
224466,Ba Dun,60,24,Beijing Guoan FC,Chinese Super League,China PR,63,48,56,57,53,54
224675,Zhong Jinbao,60,25,Henan Songshan Longmen FC,Chinese Super League,China PR,64,64,60,62,48,59
224731,Zhang Lu,60,32,Shanghai Shenhua FC,Chinese Super League,China PR,62,60,60,55,51,52
232264,Che Shiwei,60,23,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,49,43,59,60,48,50
233021,Han Xuan,60,29,Henan Songshan Longmen FC,Chinese Super League,China PR,53,60,22,34,36,45
239858,Song Long,60,30,Shandong Taishan,Chinese Super League,China PR,57,55,52,40,44,56
241239,Lin Liangming,60,23,Dalian Professional Football Club,Chinese Super League,China PR,32,15,62,51,50,44
241299,Yuan Mincheng,60,24,Chongqing Liangjiang Athletic,Chinese Super League,China PR,48,60,28,33,35,48
242276,Wang Ziming,60,23,Beijing Guoan FC,Chinese Super League,China PR,46,20,57,53,63,54
242873,Zhang Lingfeng,60,23,Jiangsu FC,Chinese Super League,China PR,35,26,48,53,52,47
247222,Liu Yi,60,31,Wuhan FC,Chinese Super League,China PR,66,57,33,37,33,48
182036,Ai Zhibo,59,37,Wuhan FC,Chinese Super League,China PR,63,60,52,48,33,54
182359,Yang Qipeng,59,33,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,41,15,17,61,23,55
182362,Tan Wangsong,59,34,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,75,52,59,58,48,57
182372,Wang Dong,59,38,Qingdao FC,Chinese Super League,China PR,64,35,60,62,47,65
191857,Yang Yun,59,31,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,67,63,59,52,38,55
222181,Yang Boyu,59,31,Jiangsu FC,Chinese Super League,China PR,46,62,21,28,32,57
222191,Sun Bo,59,29,Dalian Professional Football Club,Chinese Super League,China PR,57,36,59,55,57,51
222199,Zheng Kaimu,59,28,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,68,60,50,58,33,51
222277,Zhang Yuan,59,30,Shenzhen FC,Chinese Super League,China PR,57,54,52,47,37,50
223298,Li Yuanyi,59,26,Shenzhen FC,Chinese Super League,China PR,52,52,57,52,56,53
224618,Lin Chuangyi,59,27,Shanghai Port FC,Chinese Super League,China PR,63,66,56,60,58,56
224693,Ye Chongqiu,59,27,Jiangsu FC,Chinese Super League,China PR,70,50,45,39,37,55
226191,Wu Qing,59,38,Chongqing Liangjiang Athletic,Chinese Super League,China PR,65,57,61,62,45,58
226844,Jiang Jihong,59,30,Guangzhou City,Chinese Super League,China PR,70,53,26,31,42,50
227970,Wang Peng,59,27,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,65,56,46,50,44,58
233946,Tong Lei,59,22,Dalian Professional Football Club,Chinese Super League,China PR,46,59,33,51,51,45
241298,Liu Huan,59,31,Chongqing Liangjiang Athletic,Chinese Super League,China PR,50,56,50,35,45,50
241320,Liu Shangkun,59,28,Wuhan FC,Chinese Super League,China PR,61,66,48,37,34,41
242875,Ma Xingyu,59,30,Henan Songshan Longmen FC,Chinese Super League,China PR,65,66,58,60,40,53
243088,Zhong Yihao,59,24,Guangzhou FC,Chinese Super League,China PR,59,46,58,53,52,57
247677,Yan Dinghao,59,22,Guangzhou FC,Chinese Super League,China PR,59,52,65,59,44,60
182076,Liu Zhenli,58,35,Qingdao FC,Chinese Super League,China PR,29,23,14,42,14,62
182428,Yang Yu,58,35,Qingdao FC,Chinese Super League,China PR,68,64,61,42,58,57
183031,Han Feng,58,36,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,36,12,13,54,15,65
186969,Zhou Yajun,58,35,Shenzhen FC,Chinese Super League,China PR,35,24,15,43,13,55
224685,Zhang Xiaobin,58,26,Jiangsu FC,Chinese Super League,China PR,66,63,59,57,52,49
225740,Dong Yanfeng,58,24,Dalian Professional Football Club,Chinese Super League,China PR,59,58,49,54,38,50
226021,Guo Hao,58,27,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,65,59,59,63,32,62
231091,Zeng Chao,58,27,Guangzhou City,Chinese Super League,China PR,44,57,46,52,44,56
232258,Song Wenjie,58,29,Guangzhou City,Chinese Super League,China PR,57,23,58,51,47,50
233394,Huang Zhengyu,58,23,Guangzhou City,Chinese Super League,China PR,49,62,36,32,32,55
233408,Guo Tianyu,58,21,Shandong Taishan,Chinese Super League,China PR,56,23,58,53,50,45
239609,Liu Ruofan,58,21,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,62,37,58,57,57,52
239859,Li Hailong,58,23,Shandong Taishan,Chinese Super League,China PR,57,54,42,42,34,54
242913,Luo Hao,58,25,Chongqing Liangjiang Athletic,Chinese Super League,China PR,62,55,42,43,40,45
247561,Guo Wei,58,30,Shenzhen FC,Chinese Super League,China PR,28,10,8,39,17,31
222176,Liu Weiguo,57,28,Guangzhou FC,Chinese Super League,China PR,18,20,14,34,20,28
222192,Sun Guowen,57,26,Dalian Professional Football Club,Chinese Super League,China PR,54,54,56,46,53,42
224619,Ji Xiaoxuan,57,27,AJ Auxerre,French Ligue 2,China PR,42,22,54,57,45,61
224622,Sun Le,57,30,Shanghai Port FC,Chinese Super League,China PR,17,17,15,51,16,56
224631,Yang Shiyuan,57,26,Shanghai Port FC,Chinese Super League,China PR,61,62,53,47,36,53
226838,Wang Guoming,57,30,Henan Songshan Longmen FC,Chinese Super League,China PR,36,18,19,32,20,28
228052,Du Changjie,57,22,Henan Songshan Longmen FC,Chinese Super League,China PR,58,36,54,57,49,52
228077,Wang Qiuming,57,27,Hebei FC,Chinese Super League,China PR,57,47,59,60,49,52
233948,Gao Huaze,57,22,Hebei FC,Chinese Super League,China PR,54,23,58,43,57,52
241318,Yang Shuai,57,23,Chongqing Liangjiang Athletic,Chinese Super League,China PR,62,61,30,35,32,42
241343,Qiu Tianyi,57,31,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,60,50,50,25,35,56
247196,Luo Yi,57,33,Wuhan FC,Chinese Super League,China PR,53,55,56,54,53,51
182037,Yao Hanlin,56,35,Wuhan FC,Chinese Super League,China PR,55,47,60,57,60,58
222279,Chang Feiya,56,27,Guangzhou City,Chinese Super League,China PR,30,15,58,60,47,50
222432,Feng Gang,56,27,Hebei FC,Chinese Super League,China PR,57,60,51,51,59,40
224550,Wang Yaopeng,56,25,Dalian Professional Football Club,Chinese Super League,China PR,51,59,39,21,36,43
224620,Zhang Yi,56,26,Shanghai Port FC,Chinese Super League,China PR,58,56,59,54,46,54
224638,Zheng Zhiyun,56,25,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,50,42,57,53,57,50
224670,Qiao Wei,56,32,Shenzhen FC,Chinese Super League,China PR,65,55,50,33,31,53
224695,Ge Zhen,56,33,Shenzhen FC,Chinese Super League,China PR,60,56,41,47,34,47
233668,Zhang Yan,56,23,Jiangsu FC,Chinese Super League,China PR,24,12,16,38,18,36
233945,Wu Wei,56,23,Dalian Professional Football Club,Chinese Super League,China PR,54,55,44,50,40,48
243102,Wang Xianjun,56,20,Dalian Professional Football Club,Chinese Super League,China PR,78,58,37,52,39,38
245034,Tian Xin,56,22,Shandong Taishan,Chinese Super League,China PR,45,37,55,54,44,49
248735,Bao Yaxiong,56,23,Hebei FC,Chinese Super League,China PR,20,10,5,36,15,34
182471,Sun Shoubo,55,37,Wuhan FC,Chinese Super League,China PR,25,24,16,30,27,36
217157,Huang Xiyang,55,35,Chongqing Liangjiang Athletic,Chinese Super League,China PR,56,46,48,54,35,45
222187,Jin Qiang,55,27,Shenzhen FC,Chinese Super League,China PR,60,51,39,43,44,47
224672,Yuan Ye,55,26,Henan Songshan Longmen FC,Chinese Super League,China PR,57,52,54,53,47,52
233451,Zhao Yingjie,55,27,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,58,58,56,59,43,38
240391,Feng Boxuan,55,23,Henan Songshan Longmen FC,Chinese Super League,China PR,42,20,50,51,47,46
241307,Jiang Wenjun,55,30,Hebei FC,Chinese Super League,China PR,48,56,53,53,31,51
241342,Su Yuanjie,55,25,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,33,12,57,64,65,40
241418,Gao Tianyi,55,22,Jiangsu FC,Chinese Super League,China PR,56,57,57,58,40,45
241471,Xu Tianyuan,55,23,Hebei FC,Chinese Super League,China PR,29,14,55,49,62,45
241483,Lei Wenjie,55,23,Shanghai Port FC,Chinese Super League,China PR,37,29,48,55,57,45
242877,Liu Yue,55,22,Shenzhen FC,Chinese Super League,China PR,32,20,52,51,47,43
243092,A. Abdugheni,55,22,Jiangsu FC,Chinese Super League,China PR,56,47,56,55,49,47
245043,Zhou Junchen,55,20,Qingdao FC,Chinese Super League,China PR,31,26,49,53,53,52
247241,Wu Shaocong,55,20,Guangzhou FC,Chinese Super League,China PR,54,55,52,48,42,44
247545,Wang Kai,55,31,Wuhan FC,Chinese Super League,China PR,64,58,49,56,46,54
253955,Han Jiaqi,55,20,Guangzhou City,Chinese Super League,China PR,24,11,8,44,11,37
257475,Shi Chenglong,55,21,Henan Songshan Longmen FC,Chinese Super League,China PR,21,7,11,55,26,32
257476,Yusong Ni,55,29,Henan Songshan Longmen FC,Chinese Super League,China PR,56,51,52,49,52,47
222173,Chen Jie,54,30,Chongqing Liangjiang Athletic,Chinese Super League,China PR,62,57,50,60,37,38
222185,Cui Ming'an,54,25,Dalian Professional Football Club,Chinese Super League,China PR,50,50,43,46,41,35
224650,Sun Kai,54,29,Shanghai Shenhua FC,Chinese Super League,China PR,59,48,32,34,35,45
224692,Liao Chengjian,54,26,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,62,53,28,26,32,36
226296,Ye Chugui,54,25,Guangzhou City,Chinese Super League,China PR,49,53,52,52,64,52
233681,Liu Shibo,54,23,Guangzhou FC,Chinese Super League,China PR,26,21,18,48,18,38
241303,Zhang Gong,54,28,Guangzhou City,Chinese Super League,China PR,59,54,52,52,40,49
242872,Liu Le,54,31,Chongqing Liangjiang Athletic,Chinese Super League,China PR,64,44,40,37,33,40
242874,Yang Fan,54,24,Beijing Guoan FC,Chinese Super League,China PR,50,53,51,39,39,45
243506,Zhou Xin,54,22,Shenzhen FC,Chinese Super League,China PR,54,54,43,38,38,36
250988,Piao Taoyu,54,27,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,40,24,46,47,42,56
253963,Ren Wei,54,23,Hebei FC,Chinese Super League,China PR,29,19,53,55,64,40
182120,Yao Jiangshan,53,32,Qingdao FC,Chinese Super League,China PR,52,35,51,34,43,39
222200,Liu Jiashen,53,28,Qingdao FC,Chinese Super League,China PR,48,50,25,26,39,37
222203,Wang Fei,53,31,Qingdao FC,Chinese Super League,China PR,39,20,51,42,45,49
224555,Xu Jiamin,53,26,Dalian Professional Football Club,Chinese Super League,China PR,16,20,15,35,23,29
224562,Gan Chao,53,25,Shenzhen FC,Chinese Super League,China PR,54,48,53,47,54,52
228035,Zhang Wentao,53,27,Henan Songshan Longmen FC,Chinese Super League,China PR,52,41,48,49,56,48
233717,Jin Bo,53,27,Guangzhou City,Chinese Super League,China PR,65,22,55,45,48,47
240393,Wen Jiabao,53,21,Shanghai Shenhua FC,Chinese Super League,China PR,59,47,56,49,48,46
241327,Chen Wei,53,22,Shanghai Port FC,Chinese Super League,China PR,20,11,6,50,10,26
241331,Jiang Zilei,53,22,Wuhan FC,Chinese Super League,China PR,50,38,47,52,45,42
241338,Yan Zihao,53,25,Qingdao FC,Chinese Super League,China PR,50,50,45,30,30,38
241346,Jiang Weipeng,53,27,Qingdao FC,Chinese Super League,China PR,49,46,21,32,30,35
243087,Guo Jing,53,23,Henan Songshan Longmen FC,Chinese Super League,China PR,53,47,28,25,34,44
243117,Xie Weijun,53,22,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,28,10,60,52,58,43
245036,Zhao Jianfei,53,21,Shandong Taishan,Chinese Super League,China PR,48,51,29,32,38,42
247191,Song Zhiwei,53,31,Wuhan FC,Chinese Super League,China PR,58,55,49,47,48,52
247719,Chen Kerui,53,24,Shandong Taishan,Chinese Super League,China PR,44,36,49,54,44,47
248752,M. Dilmurat,53,22,Chongqing Liangjiang Athletic,Chinese Super League,China PR,41,42,51,48,53,46
252395,Liu Jing,53,23,Hebei FC,Chinese Super League,China PR,63,53,40,30,32,48
253749,Wen Tianpeng,53,23,Chongqing Liangjiang Athletic,Chinese Super League,China PR,34,10,46,42,64,45
255632,Yang Yiming,53,25,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,50,19,49,49,53,48
257976,Wang Peng,53,27,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,56,50,45,43,34,42
227969,Zhao Shi,52,27,Qingdao FC,Chinese Super League,China PR,23,17,15,29,23,27
233407,Li Guanxi,52,21,Shandong Taishan,Chinese Super League,China PR,26,25,14,40,13,29
241998,Dong Honglin,52,24,Chongqing Liangjiang Athletic,Chinese Super League,China PR,30,14,50,48,61,41
243071,Mao Haoyu,52,23,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,27,16,52,43,58,45
245040,Jiang Shenglong,52,19,Shanghai Shenhua FC,Chinese Super League,China PR,59,56,45,45,31,47
247775,Zhang Junzhe,52,29,Hebei FC,Chinese Super League,China PR,50,50,50,35,34,37
251111,Feng Boyuan,52,25,Jiangsu FC,Chinese Super League,China PR,50,15,47,43,54,41
253744,Xu Wu,52,27,Chongqing Liangjiang Athletic,Chinese Super League,China PR,54,42,34,40,35,39
253960,Luo Shipeng,52,20,Hebei FC,Chinese Super League,China PR,34,18,48,44,56,42
255600,Xing Yu,52,24,Qingdao FC,Chinese Super League,China PR,26,6,5,32,19,37
232888,Chen Zhechao,51,25,Guangzhou City,Chinese Super League,China PR,58,50,37,50,38,45
240392,Deng Yubiao,51,23,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,47,41,48,48,46,56
241341,Zhang Yuan,51,23,Shenzhen FC,Chinese Super League,China PR,55,45,60,52,45,48
241622,Qian Yumiao,51,22,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,65,50,35,38,30,38
241627,Huang Chuang,51,23,Henan Songshan Longmen FC,Chinese Super League,China PR,51,43,23,34,31,38
242696,Liu Guobo,51,20,Beijing Guoan FC,Chinese Super League,China PR,55,39,54,48,51,43
243097,Yin Congyao,51,23,Chongqing Liangjiang Athletic,Chinese Super League,China PR,42,30,44,53,43,56
245029,Wang Peng,51,22,Guangzhou City,Chinese Super League,China PR,46,37,41,53,40,54
247707,B. Iskandar,51,19,Guangzhou FC,Chinese Super League,China PR,29,27,52,44,55,48
248222,Liu Xinyu,51,20,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,53,24,48,44,58,43
248237,He Yupeng,51,20,Dalian Professional Football Club,Chinese Super League,China PR,50,43,42,43,40,45
252516,Chen Pu,51,23,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,49,24,49,58,47,55
257935,Liu Ziming,51,24,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,48,22,52,42,56,40
257967,Ma Chongchong,51,29,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,48,51,43,37,38,31
233449,Pan Ximing,50,27,Hebei FC,Chinese Super League,China PR,50,48,29,52,38,42
243073,Teng Shangkun,50,29,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,19,7,5,40,17,58
243091,Gao Dalun,50,23,Jiangsu FC,Chinese Super League,China PR,27,18,50,53,55,42
243098,Cao Dong,50,22,Chongqing Liangjiang Athletic,Chinese Super League,China PR,41,26,49,50,47,57
243107,Cui Lin,50,22,Hebei FC,Chinese Super League,China PR,46,52,46,38,38,36
247718,Huang Cong,50,23,Shandong Taishan,Chinese Super League,China PR,58,47,37,37,37,41
248225,Zhou Baizhao,50,20,Wuhan FC,Chinese Super League,China PR,43,25,42,52,42,57
251112,Huang Zihao,50,19,Jiangsu FC,Chinese Super League,China PR,18,9,7,28,10,33
253678,Xie Zhiwei,50,22,Jiangsu FC,Chinese Super League,China PR,51,42,54,43,41,35
257709,Deng Jiaxing,50,19,Chongqing Liangjiang Athletic,Chinese Super League,China PR,29,10,52,47,63,44
222345,Zang Yifeng,49,26,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,38,19,57,61,53,65
227973,Chen-Zeng Tailang,49,26,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,42,22,38,52,46,60
247224,Wang Zhifeng,49,23,Wuhan FC,Chinese Super League,China PR,18,23,4,38,19,27
252332,Zhang Wei,49,20,Hebei FC,Chinese Super League,China PR,50,45,42,42,36,43
252518,Cheng Hui,49,22,Dalian Professional Football Club,Chinese Super League,China PR,50,40,42,46,37,40
252519,Li Xuebo,49,20,Dalian Professional Football Club,Chinese Super League,China PR,25,10,7,37,8,22
252561,Zhang Yu,49,17,Hebei FC,Chinese Super League,China PR,46,54,20,26,31,36
253739,Wen Da,49,20,Beijing Guoan FC,Chinese Super League,China PR,34,16,51,44,55,40
255617,M. Ezmat,49,22,Qingdao FC,Chinese Super League,China PR,30,17,46,48,49,48
255618,Gao Xiang,49,31,Qingdao FC,Chinese Super League,China PR,31,21,45,42,46,42
257690,Wen Yongjun,49,17,Guangzhou City,Chinese Super League,China PR,58,48,33,50,45,35
257708,Ma Defu,49,21,Chongqing Liangjiang Athletic,Chinese Super League,China PR,46,53,24,33,36,35
257931,Zhu Jiahao,49,23,Jiangsu FC,Chinese Super League,China PR,58,39,51,48,41,40
222453,Song Haiwang,48,25,Henan Songshan Longmen FC,Chinese Super League,China PR,54,51,32,50,28,45
233667,Shan Huanhuan,48,21,Dalian Professional Football Club,Chinese Super League,China PR,33,25,42,36,43,43
241443,Xie Xiaofan,48,22,Jiangsu FC,Chinese Super League,China PR,59,41,48,46,39,42
247720,Liu Chaoyang,48,21,Shandong Taishan,Chinese Super League,China PR,58,40,52,48,37,38
250978,Ma Zhen,48,22,Shanghai Shenhua FC,Chinese Super League,China PR,20,16,12,43,8,13
251110,Wang Haijian,48,19,Shanghai Shenhua FC,Chinese Super League,China PR,54,49,34,55,39,46
252181,Huang Jiahui,48,19,Dalian Professional Football Club,Chinese Super League,China PR,40,47,28,30,37,41
253657,Lan Jingxuan,48,20,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,40,49,36,34,39,41
255597,Chen Chunxin,48,22,Shanghai Port FC,Chinese Super League,China PR,42,48,45,51,41,52
257680,Wang Jianwen,48,32,Qingdao FC,Chinese Super League,China PR,52,35,50,41,38,34
257686,Chen Kejiang,48,23,Chongqing Liangjiang Athletic,Chinese Super League,China PR,46,46,25,26,29,41
257934,Guo Yunqi,48,23,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,50,53,45,53,41,40
257968,Fu Yuncheng,48,21,Guangzhou City,Chinese Super League,China PR,45,52,28,33,32,41
243790,Wang Zhen'ao,47,20,Dalian Professional Football Club,Chinese Super League,China PR,31,25,42,46,46,45
247223,Xia Ao,47,21,Wuhan FC,Chinese Super League,China PR,48,50,28,28,38,44
250989,Wang Zhenghao,47,20,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,46,45,25,25,35,40
252520,Zhou Xiao,47,21,Dalian Professional Football Club,Chinese Super League,China PR,45,47,33,33,27,33
255626,Zhong Jiyu,47,23,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,50,38,45,46,35,43
257689,Wang Huapeng,47,20,Guangzhou City,Chinese Super League,China PR,40,44,24,33,35,37
257697,Chen Zitong,47,23,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,56,40,31,45,42,43
